arm,t_s,device,client_ip,client_role,node,blamed_on,server_role,status,latency_ms,resteered_from,exact
zero_trust,45.526,iot20,10.0.0.20,none,srv1,srv1,grayhole,timeout,4046.49,,True
zero_trust,45.563,iot25,10.0.0.25,none,srv1,srv1,grayhole,timeout,4027.74,,True
zero_trust,45.645,iot32,10.0.0.32,none,srv5,srv5,none,success,106.82,,True
zero_trust,45.732,iot27,10.0.0.27,none,srv2,srv2,none,success,106.36,,True
zero_trust,46.112,iot36,10.0.0.36,none,srv2,srv2,none,success,70.74,,True
zero_trust,46.148,iot1,10.0.0.1,none,srv2,srv2,none,success,70.15,,True
zero_trust,46.168,iot11,10.0.0.11,none,srv8,srv8,onoff,success,70.33,,True
zero_trust,46.322,iot4,10.0.0.4,none,srv2,srv2,none,success,195.0,,True
zero_trust,46.337,iot19,10.0.0.19,none,srv5,srv5,none,success,73.34,,True
zero_trust,46.338,iot21,10.0.0.21,none,srv8,srv8,onoff,success,78.8,,True
zero_trust,46.494,iot7,10.0.0.7,none,srv5,srv5,none,success,79.05,,True
zero_trust,46.509,iot30,10.0.0.30,none,srv8,srv8,onoff,success,82.72,,True
zero_trust,46.582,iot6,10.0.0.6,none,srv7,srv7,none,success,77.32,,True
zero_trust,46.63,iot29,10.0.0.29,none,srv4,srv4,none,success,79.84,,True
zero_trust,46.631,iot9,10.0.0.9,none,srv8,srv8,onoff,success,83.85,,True
zero_trust,46.73,iot16,10.0.0.16,none,srv8,srv8,onoff,success,42.16,,True
zero_trust,46.744,iot14,10.0.0.14,none,srv5,srv5,none,success,86.51,,True
zero_trust,46.752,iot3,10.0.0.3,none,srv8,srv8,onoff,success,140.55,,True
zero_trust,46.851,iot35,10.0.0.35,none,srv4,srv4,none,success,86.64,,True
zero_trust,46.931,iot15,10.0.0.15,none,srv7,srv7,none,success,42.23,,True
zero_trust,46.965,iot2,10.0.0.2,none,srv8,srv8,onoff,success,86.48,,True
zero_trust,46.996,iot33,10.0.0.33,none,srv8,srv8,onoff,success,86.55,,True
zero_trust,47.06,iot28,10.0.0.28,none,srv7,srv7,none,success,94.57,,True
zero_trust,47.089,iot24,10.0.0.24,none,srv4,srv4,none,success,90.19,,True
zero_trust,47.181,iot10,10.0.0.10,none,srv7,srv7,none,success,99.12,,True
zero_trust,47.249,iot8,10.0.0.8,none,srv4,srv4,none,success,97.85,,True
zero_trust,47.397,iot31,10.0.0.31,none,srv4,srv4,none,success,94.96,,True
zero_trust,47.397,iot5,10.0.0.5,none,srv5,srv5,none,success,55.15,,True
zero_trust,47.4,iot22,10.0.0.22,none,srv5,srv5,none,success,112.09,,True
zero_trust,47.401,iot37,10.0.0.37,flood,srv7,srv7,none,success,110.76,,True
zero_trust,47.497,iot12,10.0.0.12,none,srv8,srv8,onoff,success,102.14,,True
zero_trust,47.527,iot18,10.0.0.18,none,srv4,srv4,none,success,98.54,,True
zero_trust,47.542,iot26,10.0.0.26,none,srv4,srv4,none,success,106.69,,True
zero_trust,47.543,iot34,10.0.0.34,none,srv8,srv8,onoff,success,107.5,,True
zero_trust,47.554,iot23,10.0.0.23,none,srv4,srv4,none,success,110.01,,True
zero_trust,47.662,iot17,10.0.0.17,none,srv5,srv5,none,success,98.5,,True
zero_trust,47.814,iot32,10.0.0.32,none,srv7,srv7,none,success,107.5,,True
zero_trust,47.901,iot27,10.0.0.27,none,srv5,srv5,none,success,106.63,,True
zero_trust,48.209,iot36,10.0.0.36,none,srv7,srv7,none,success,71.19,,True
zero_trust,48.244,iot1,10.0.0.1,none,srv4,srv4,none,success,73.53,,True
zero_trust,48.366,iot11,10.0.0.11,none,srv7,srv7,none,success,114.64,,True
zero_trust,48.436,iot19,10.0.0.19,none,srv4,srv4,none,success,70.31,,True
zero_trust,48.442,iot21,10.0.0.21,none,srv7,srv7,none,success,73.81,,True
zero_trust,48.478,iot4,10.0.0.4,none,srv4,srv4,none,success,35.35,,True
zero_trust,48.61,iot7,10.0.0.7,none,srv7,srv7,none,success,41.51,,True
zero_trust,48.629,iot30,10.0.0.30,none,srv8,srv8,onoff,success,82.86,,True
zero_trust,48.689,iot6,10.0.0.6,none,srv1,srv1,grayhole,success,74.83,,True
zero_trust,48.744,iot29,10.0.0.29,none,srv7,srv7,none,success,79.72,,True
zero_trust,48.752,iot9,10.0.0.9,none,srv4,srv4,none,success,82.16,,True
zero_trust,48.809,iot16,10.0.0.16,none,srv8,srv8,onoff,success,41.77,,True
zero_trust,48.873,iot14,10.0.0.14,none,srv7,srv7,none,success,86.81,,True
zero_trust,48.943,iot3,10.0.0.3,none,srv8,srv8,onoff,success,94.69,,True
zero_trust,48.979,iot35,10.0.0.35,none,srv7,srv7,none,success,97.17,,True
zero_trust,49.012,iot15,10.0.0.15,none,srv7,srv7,none,success,57.7,,True
zero_trust,49.093,iot2,10.0.0.2,none,srv8,srv8,onoff,success,86.2,,True
zero_trust,49.124,iot33,10.0.0.33,none,srv7,srv7,none,success,86.35,,True
zero_trust,49.204,iot28,10.0.0.28,none,srv4,srv4,none,success,54.22,,True
zero_trust,49.225,iot24,10.0.0.24,none,srv7,srv7,none,success,90.58,,True
zero_trust,49.354,iot10,10.0.0.10,none,srv8,srv8,onoff,success,98.33,,True
zero_trust,49.397,iot8,10.0.0.8,none,srv8,srv8,onoff,success,58.5,,True
zero_trust,49.507,iot5,10.0.0.5,none,srv4,srv4,none,success,94.7,,True
zero_trust,49.542,iot31,10.0.0.31,none,srv4,srv4,none,success,94.01,,True
zero_trust,49.575,iot37,10.0.0.37,flood,srv4,srv4,none,success,106.61,,True
zero_trust,49.576,iot22,10.0.0.22,none,srv8,srv8,onoff,success,105.65,,True
zero_trust,49.649,iot12,10.0.0.12,none,srv8,srv8,onoff,success,98.32,,True
zero_trust,49.679,iot18,10.0.0.18,none,srv7,srv7,none,success,98.4,,True
zero_trust,49.711,iot26,10.0.0.26,none,srv7,srv7,none,success,106.45,,True
zero_trust,49.712,iot34,10.0.0.34,none,srv4,srv4,none,success,110.76,,True
zero_trust,49.726,iot23,10.0.0.23,none,srv5,srv5,none,success,106.44,,True
zero_trust,49.814,iot17,10.0.0.17,none,srv7,srv7,none,success,98.79,,True
zero_trust,49.983,iot32,10.0.0.32,none,srv8,srv8,onoff,success,66.39,,True
zero_trust,50.069,iot27,10.0.0.27,none,srv5,srv5,none,success,106.0,,True
zero_trust,50.391,iot36,10.0.0.36,none,srv4,srv4,none,success,48.23,,True
zero_trust,50.392,iot1,10.0.0.1,none,srv8,srv8,onoff,success,118.35,,True
zero_trust,50.463,iot11,10.0.0.11,none,srv5,srv5,none,success,70.6,,True
zero_trust,50.531,iot19,10.0.0.19,none,srv6,srv6,drop,abandoned,,,False
zero_trust,50.543,iot4,10.0.0.4,none,srv4,srv4,none,success,33.83,,True
zero_trust,50.545,iot21,10.0.0.21,none,srv7,srv7,none,success,74.32,,True
zero_trust,50.687,iot7,10.0.0.7,none,srv4,srv4,none,success,78.24,,True
zero_trust,50.75,iot30,10.0.0.30,none,srv8,srv8,onoff,success,82.02,,True
zero_trust,50.794,iot6,10.0.0.6,none,srv7,srv7,none,success,74.43,,True
zero_trust,50.857,iot29,10.0.0.29,none,srv7,srv7,none,success,77.89,,True
zero_trust,50.872,iot9,10.0.0.9,none,srv7,srv7,none,success,82.59,,True
zero_trust,50.89,iot16,10.0.0.16,none,srv4,srv4,none,success,82.35,,True
zero_trust,51.001,iot14,10.0.0.14,none,srv5,srv5,none,success,86.19,,True
zero_trust,51.087,iot3,10.0.0.3,none,srv8,srv8,onoff,success,94.17,,True
zero_trust,51.107,iot15,10.0.0.15,none,srv2,srv2,none,success,82.45,,True
zero_trust,51.117,iot35,10.0.0.35,none,srv4,srv4,none,success,85.91,,True
zero_trust,51.223,iot2,10.0.0.2,none,srv8,srv8,onoff,success,88.62,,True
zero_trust,51.252,iot33,10.0.0.33,none,srv4,srv4,none,success,88.47,,True
zero_trust,51.348,iot28,10.0.0.28,none,srv5,srv5,none,success,94.69,,True
zero_trust,51.36,iot24,10.0.0.24,none,srv4,srv4,none,success,90.3,,True
zero_trust,51.5,iot13,10.0.0.13,none,srv7,srv7,none,success,103.11,,True
zero_trust,51.505,iot8,10.0.0.8,none,srv2,srv2,none,success,93.91,,True
zero_trust,51.505,iot10,10.0.0.10,none,srv4,srv4,none,success,99.94,,True
zero_trust,51.63,iot20,10.0.0.20,none,srv5,srv5,none,success,102.24,,True
zero_trust,51.648,iot25,10.0.0.25,none,srv5,srv5,none,success,102.47,,True
zero_trust,51.651,iot5,10.0.0.5,none,srv8,srv8,onoff,success,96.23,,True
zero_trust,51.686,iot31,10.0.0.31,none,srv5,srv5,none,success,94.85,,True
zero_trust,51.743,iot37,10.0.0.37,flood,srv8,srv8,onoff,success,106.8,,True
zero_trust,51.745,iot22,10.0.0.22,none,srv2,srv2,none,success,110.26,,True
zero_trust,51.801,iot12,10.0.0.12,none,srv8,srv8,onoff,success,99.13,,True
zero_trust,51.831,iot18,10.0.0.18,none,srv4,srv4,none,success,98.2,,True
zero_trust,51.879,iot26,10.0.0.26,none,srv2,srv2,none,success,66.11,,True
zero_trust,51.884,iot34,10.0.0.34,none,srv8,srv8,onoff,success,105.93,,True
zero_trust,51.894,iot23,10.0.0.23,none,srv4,srv4,none,success,106.35,,True
zero_trust,51.967,iot17,10.0.0.17,none,srv5,srv5,none,success,97.62,,True
zero_trust,52.111,iot32,10.0.0.32,none,srv4,srv4,none,success,107.38,,True
zero_trust,52.237,iot27,10.0.0.27,none,srv2,srv2,none,success,106.77,,True
zero_trust,52.448,iot36,10.0.0.36,none,srv5,srv5,none,success,71.22,,True
zero_trust,52.523,iot1,10.0.0.1,none,srv2,srv2,none,success,70.31,,True
zero_trust,52.559,iot11,10.0.0.11,none,srv5,srv5,none,success,70.3,,True
zero_trust,52.606,iot4,10.0.0.4,none,srv7,srv7,none,success,74.53,,True
zero_trust,52.649,iot21,10.0.0.21,none,srv2,srv2,none,success,74.69,,True
zero_trust,52.799,iot7,10.0.0.7,none,srv2,srv2,none,success,79.75,,True
zero_trust,52.87,iot30,10.0.0.30,none,srv5,srv5,none,success,82.06,,True
zero_trust,52.898,iot6,10.0.0.6,none,srv4,srv4,none,success,74.32,,True
zero_trust,52.968,iot29,10.0.0.29,none,srv2,srv2,none,success,78.45,,True
zero_trust,52.992,iot9,10.0.0.9,none,srv7,srv7,none,success,81.78,,True
zero_trust,53.01,iot16,10.0.0.16,none,srv5,srv5,none,success,82.37,,True
zero_trust,53.129,iot14,10.0.0.14,none,srv7,srv7,none,success,86.61,,True
zero_trust,53.227,iot15,10.0.0.15,none,srv2,srv2,none,success,82.65,,True
zero_trust,53.231,iot3,10.0.0.3,none,srv2,srv2,none,success,100.22,,True
zero_trust,53.246,iot35,10.0.0.35,none,srv5,srv5,none,success,90.69,,True
zero_trust,53.368,iot2,10.0.0.2,none,srv4,srv4,none,success,103.36,,True
zero_trust,53.381,iot33,10.0.0.33,none,srv5,srv5,none,success,86.48,,True
zero_trust,53.495,iot28,10.0.0.28,none,srv2,srv2,none,success,97.33,,True
zero_trust,53.498,iot24,10.0.0.24,none,srv8,srv8,onoff,success,51.66,,True
zero_trust,53.649,iot8,10.0.0.8,none,srv8,srv8,onoff,success,55.5,,True
zero_trust,53.659,iot10,10.0.0.10,none,srv8,srv8,onoff,success,104.12,,True
zero_trust,53.66,iot13,10.0.0.13,none,srv8,srv8,onoff,success,115.75,,True
zero_trust,53.79,iot20,10.0.0.20,none,srv2,srv2,none,success,102.63,,True
zero_trust,53.796,iot5,10.0.0.5,none,srv5,srv5,none,success,53.75,,True
zero_trust,53.808,iot25,10.0.0.25,none,srv5,srv5,none,success,102.94,,True
zero_trust,53.831,iot31,10.0.0.31,none,srv5,srv5,none,success,93.97,,True
zero_trust,53.912,iot37,10.0.0.37,flood,srv4,srv4,none,success,106.36,,True
zero_trust,53.915,iot22,10.0.0.22,none,srv5,srv5,none,success,106.24,,True
zero_trust,53.954,iot12,10.0.0.12,none,srv5,srv5,none,success,99.04,,True
zero_trust,53.983,iot18,10.0.0.18,none,srv5,srv5,none,success,100.31,,True
zero_trust,54.007,iot26,10.0.0.26,none,srv5,srv5,none,success,107.02,,True
zero_trust,54.052,iot34,10.0.0.34,none,srv5,srv5,none,success,107.22,,True
zero_trust,54.062,iot23,10.0.0.23,none,srv4,srv4,none,success,106.54,,True
zero_trust,54.118,iot17,10.0.0.17,none,srv4,srv4,none,success,98.03,,True
zero_trust,54.323,iot32,10.0.0.32,none,srv5,srv5,none,success,149.28,,True
zero_trust,54.406,iot27,10.0.0.27,none,srv8,srv8,onoff,success,107.03,,True
zero_trust,54.545,iot36,10.0.0.36,none,srv5,srv5,none,success,70.94,,True
zero_trust,54.618,iot1,10.0.0.1,none,srv4,srv4,none,success,70.41,,True
zero_trust,54.656,iot11,10.0.0.11,none,srv5,srv5,none,success,70.76,,True
zero_trust,54.71,iot4,10.0.0.4,none,srv7,srv7,none,success,74.58,,True
zero_trust,54.754,iot21,10.0.0.21,none,srv7,srv7,none,success,76.35,,True
zero_trust,54.912,iot7,10.0.0.7,none,srv5,srv5,none,success,78.41,,True
zero_trust,54.989,iot30,10.0.0.30,none,srv8,srv8,onoff,success,81.87,,True
zero_trust,55.001,iot6,10.0.0.6,none,srv5,srv5,none,success,74.66,,True
zero_trust,55.081,iot29,10.0.0.29,none,srv7,srv7,none,success,78.47,,True
zero_trust,55.111,iot9,10.0.0.9,none,srv7,srv7,none,success,82.29,,True
zero_trust,55.13,iot16,10.0.0.16,none,srv4,srv4,none,success,82.77,,True
zero_trust,55.318,iot14,10.0.0.14,none,srv7,srv7,none,success,153.93,,True
zero_trust,55.382,iot15,10.0.0.15,none,srv5,srv5,none,success,82.39,,True
zero_trust,55.387,iot35,10.0.0.35,none,srv4,srv4,none,success,86.03,,True
zero_trust,55.39,iot3,10.0.0.3,none,srv8,srv8,onoff,success,94.21,,True
zero_trust,55.499,iot2,10.0.0.2,none,srv5,srv5,none,success,86.87,,True
zero_trust,55.51,iot33,10.0.0.33,none,srv8,srv8,onoff,success,86.15,,True
zero_trust,55.595,iot24,10.0.0.24,none,srv6,srv6,drop,abandoned,,,False
zero_trust,55.642,iot28,10.0.0.28,none,srv5,srv5,none,success,98.45,,True
zero_trust,55.756,iot8,10.0.0.8,none,srv8,srv8,onoff,success,302.94,,True
zero_trust,55.817,iot10,10.0.0.10,none,srv8,srv8,onoff,success,289.86,,True
zero_trust,55.834,iot13,10.0.0.13,none,srv4,srv4,none,success,104.35,,True
zero_trust,55.901,iot5,10.0.0.5,none,srv8,srv8,onoff,success,298.23,,True
zero_trust,55.951,iot20,10.0.0.20,none,srv4,srv4,none,success,64.37,,True
zero_trust,55.969,iot25,10.0.0.25,none,srv2,srv2,none,success,105.93,,True
zero_trust,55.974,iot31,10.0.0.31,none,srv8,srv8,onoff,success,254.44,,True
zero_trust,56.08,iot37,10.0.0.37,flood,srv4,srv4,none,success,119.22,,True
zero_trust,56.084,iot22,10.0.0.22,none,srv4,srv4,none,success,126.38,,True
zero_trust,56.107,iot12,10.0.0.12,none,srv4,srv4,none,success,77.98,,True
zero_trust,56.136,iot18,10.0.0.18,none,srv7,srv7,none,success,109.2,,True
zero_trust,56.175,iot26,10.0.0.26,none,srv5,srv5,none,success,113.98,,True
zero_trust,56.226,iot34,10.0.0.34,none,srv4,srv4,none,success,112.38,,True
zero_trust,56.233,iot23,10.0.0.23,none,srv2,srv2,none,success,117.0,,True
zero_trust,56.391,iot17,10.0.0.17,none,srv2,srv2,none,success,220.26,,True
zero_trust,56.491,iot32,10.0.0.32,none,srv7,srv7,none,success,107.38,,True
zero_trust,56.535,iot19,10.0.0.19,none,srv7,srv7,none,success,70.53,,True
zero_trust,56.575,iot27,10.0.0.27,none,srv7,srv7,none,success,107.88,,True
zero_trust,56.645,iot36,10.0.0.36,none,srv8,srv8,onoff,success,569.62,,True
zero_trust,56.715,iot1,10.0.0.1,none,srv5,srv5,none,success,71.72,,True
zero_trust,56.752,iot11,10.0.0.11,none,srv5,srv5,none,success,70.16,,True
zero_trust,56.818,iot4,10.0.0.4,none,srv5,srv5,none,success,77.36,,True
zero_trust,56.862,iot21,10.0.0.21,none,srv7,srv7,none,success,74.27,,True
zero_trust,57.024,iot7,10.0.0.7,none,srv7,srv7,none,success,38.02,,True
zero_trust,57.106,iot6,10.0.0.6,none,srv8,srv8,onoff,success,163.85,,True
zero_trust,57.109,iot30,10.0.0.30,none,srv4,srv4,none,success,82.51,,True
zero_trust,57.193,iot29,10.0.0.29,none,srv5,srv5,none,success,38.68,,True
zero_trust,57.232,iot9,10.0.0.9,none,srv4,srv4,none,success,83.18,,True
zero_trust,57.251,iot16,10.0.0.16,none,srv1,srv1,grayhole,success,87.39,,True
zero_trust,57.453,iot14,10.0.0.14,none,srv2,srv2,none,success,87.35,,True
zero_trust,57.505,iot15,10.0.0.15,none,srv2,srv2,none,success,88.66,,True
zero_trust,57.516,iot35,10.0.0.35,none,srv7,srv7,none,success,92.66,,True
zero_trust,57.534,iot3,10.0.0.3,none,srv5,srv5,none,success,96.93,,True
zero_trust,57.627,iot2,10.0.0.2,none,srv7,srv7,none,success,88.39,,True
zero_trust,57.638,iot33,10.0.0.33,none,srv7,srv7,none,success,92.01,,True
zero_trust,57.789,iot28,10.0.0.28,none,srv5,srv5,none,success,95.32,,True
zero_trust,57.998,iot13,10.0.0.13,none,srv1,srv1,grayhole,success,102.98,,True
zero_trust,58.073,iot20,10.0.0.20,none,srv4,srv4,none,success,63.25,,True
zero_trust,58.11,iot8,10.0.0.8,none,srv2,srv2,none,success,96.35,,True
zero_trust,58.132,iot25,10.0.0.25,none,srv5,srv5,none,success,106.88,,True
zero_trust,58.175,iot10,10.0.0.10,none,srv2,srv2,none,success,66.17,,True
zero_trust,58.242,iot12,10.0.0.12,none,srv7,srv7,none,success,109.24,,True
zero_trust,58.25,iot5,10.0.0.5,none,srv7,srv7,none,success,103.28,,True
zero_trust,58.325,iot31,10.0.0.31,none,srv7,srv7,none,success,119.95,,True
zero_trust,58.331,iot37,10.0.0.37,flood,srv7,srv7,none,success,190.5,,True
zero_trust,58.338,iot22,10.0.0.22,none,srv2,srv2,none,success,174.92,,True
zero_trust,58.419,iot18,10.0.0.18,none,srv4,srv4,none,success,102.48,,True
zero_trust,58.42,iot26,10.0.0.26,none,srv1,srv1,grayhole,success,109.27,,True
zero_trust,58.42,iot34,10.0.0.34,none,srv4,srv4,none,success,131.28,,True
zero_trust,58.424,iot23,10.0.0.23,none,srv4,srv4,none,success,126.06,,True
zero_trust,58.547,iot17,10.0.0.17,none,srv5,srv5,none,success,101.41,,True
zero_trust,58.634,iot19,10.0.0.19,none,srv5,srv5,none,success,78.34,,True
zero_trust,58.662,iot32,10.0.0.32,none,srv5,srv5,none,success,106.82,,True
zero_trust,58.745,iot27,10.0.0.27,none,srv2,srv2,none,success,107.54,,True
zero_trust,58.817,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,31.77,,True
zero_trust,58.848,iot11,10.0.0.11,none,srv5,srv5,none,success,70.69,,True
zero_trust,58.927,iot4,10.0.0.4,none,srv5,srv5,none,success,75.71,,True
zero_trust,58.966,iot21,10.0.0.21,none,srv7,srv7,none,success,74.83,,True
zero_trust,59.096,iot7,10.0.0.7,none,srv4,srv4,none,success,80.34,,True
zero_trust,59.23,iot30,10.0.0.30,none,srv5,srv5,none,success,83.9,,True
zero_trust,59.24,iot36,10.0.0.36,none,srv5,srv5,none,success,83.18,,True
zero_trust,59.388,iot29,10.0.0.29,none,srv7,srv7,none,success,237.23,,True
zero_trust,59.404,iot6,10.0.0.6,none,srv7,srv7,none,success,145.22,,True
zero_trust,59.415,iot16,10.0.0.16,none,srv1,srv1,grayhole,abandoned,,,False
zero_trust,59.416,iot9,10.0.0.9,none,srv5,srv5,none,success,136.02,,True
zero_trust,59.583,iot14,10.0.0.14,none,srv4,srv4,none,success,91.93,,True
zero_trust,59.629,iot15,10.0.0.15,none,srv4,srv4,none,success,84.86,,True
zero_trust,59.652,iot35,10.0.0.35,none,srv4,srv4,none,success,86.43,,True
zero_trust,59.681,iot3,10.0.0.3,none,srv4,srv4,none,success,94.84,,True
zero_trust,59.759,iot2,10.0.0.2,none,srv4,srv4,none,success,86.48,,True
zero_trust,59.772,iot33,10.0.0.33,none,srv5,srv5,none,success,87.53,,True
zero_trust,59.934,iot28,10.0.0.28,none,srv2,srv2,none,success,95.28,,True
zero_trust,60.159,iot13,10.0.0.13,none,srv1,srv1,grayhole,abandoned,,,False
zero_trust,60.194,iot20,10.0.0.20,none,srv5,srv5,none,success,103.13,,True
zero_trust,60.263,iot8,10.0.0.8,none,srv5,srv5,none,success,105.26,,True
zero_trust,60.362,iot10,10.0.0.10,none,srv5,srv5,none,success,100.64,,True
zero_trust,60.37,iot25,10.0.0.25,none,srv5,srv5,none,success,110.75,,True
zero_trust,60.403,iot12,10.0.0.12,none,srv2,srv2,none,success,100.19,,True
zero_trust,60.404,iot5,10.0.0.5,none,srv1,srv1,grayhole,success,98.75,,True
zero_trust,60.449,iot31,10.0.0.31,none,srv7,srv7,none,success,54.77,,True
zero_trust,60.515,iot22,10.0.0.22,none,srv1,srv1,grayhole,success,178.53,,True
zero_trust,60.516,iot37,10.0.0.37,flood,srv1,srv1,grayhole,abandoned,,,False
zero_trust,60.572,iot18,10.0.0.18,none,srv7,srv7,none,success,103.78,,True
zero_trust,60.593,iot26,10.0.0.26,none,srv7,srv7,none,success,120.7,,True
zero_trust,60.614,iot34,10.0.0.34,none,srv6,srv6,drop,abandoned,,,False
zero_trust,60.618,iot23,10.0.0.23,none,srv4,srv4,none,success,111.88,,True
zero_trust,60.701,iot17,10.0.0.17,none,srv4,srv4,none,success,101.06,,True
zero_trust,60.736,iot19,10.0.0.19,none,srv4,srv4,none,success,76.96,,True
zero_trust,60.833,iot32,10.0.0.32,none,srv4,srv4,none,success,109.69,,True
zero_trust,60.874,iot1,10.0.0.1,none,srv5,srv5,none,success,70.7,,True
zero_trust,60.914,iot27,10.0.0.27,none,srv8,srv8,onoff,success,209.9,,True
zero_trust,60.945,iot11,10.0.0.11,none,srv4,srv4,none,success,71.14,,True
zero_trust,61.033,iot4,10.0.0.4,none,srv5,srv5,none,success,77.6,,True
zero_trust,61.071,iot21,10.0.0.21,none,srv2,srv2,none,success,76.78,,True
zero_trust,61.211,iot7,10.0.0.7,none,srv2,srv2,none,success,81.89,,True
zero_trust,61.428,iot36,10.0.0.36,none,srv2,srv2,none,success,71.01,,True
zero_trust,61.434,iot30,10.0.0.30,none,srv7,srv7,none,success,84.34,,True
zero_trust,61.526,iot6,10.0.0.6,none,srv7,srv7,none,success,74.34,,True
zero_trust,61.538,iot9,10.0.0.9,none,srv4,srv4,none,success,86.33,,True
zero_trust,61.54,iot29,10.0.0.29,none,srv2,srv2,none,success,80.71,,True
zero_trust,61.599,iot24,10.0.0.24,none,srv4,srv4,none,success,91.58,,True
zero_trust,61.723,iot14,10.0.0.14,none,srv2,srv2,none,success,88.71,,True
zero_trust,61.751,iot15,10.0.0.15,none,srv2,srv2,none,success,83.72,,True
zero_trust,61.781,iot35,10.0.0.35,none,srv4,srv4,none,success,88.57,,True
zero_trust,61.825,iot3,10.0.0.3,none,srv2,srv2,none,success,94.79,,True
zero_trust,61.89,iot2,10.0.0.2,none,srv5,srv5,none,success,91.5,,True
zero_trust,61.902,iot33,10.0.0.33,none,srv4,srv4,none,success,90.71,,True
zero_trust,62.079,iot28,10.0.0.28,none,srv5,srv5,none,success,94.39,,True
zero_trust,62.386,iot20,10.0.0.20,none,srv4,srv4,none,success,64.96,,True
zero_trust,62.416,iot8,10.0.0.8,none,srv2,srv2,none,success,95.88,,True
zero_trust,62.517,iot10,10.0.0.10,none,srv5,srv5,none,success,101.77,,True
zero_trust,62.538,iot25,10.0.0.25,none,srv5,srv5,none,success,102.45,,True
zero_trust,62.552,iot5,10.0.0.5,none,srv4,srv4,none,success,99.65,,True
zero_trust,62.554,iot31,10.0.0.31,none,srv4,srv4,none,success,113.71,,True
zero_trust,62.556,iot12,10.0.0.12,none,srv2,srv2,none,success,99.66,,True
zero_trust,64.896,iot18,10.0.0.18,none,srv5,srv5,none,success,117.79,,True
zero_trust,64.903,iot22,10.0.0.22,none,srv4,srv4,none,success,113.64,,True
zero_trust,64.923,iot26,10.0.0.26,none,srv5,srv5,none,success,107.92,,True
